Time,event_id,state,event_type,damage_property,damage_crops,begin_lat,begin_lon,end_lat,end_lon,event_narrative,storm_duration,begin_day,end_day,year,end_timestamp
06-Jul-2016 01:47:00,648389,ILLINOIS,Thunderstorm Wind,,0.00K,41.55,-89.12,41.55,-89.12,"Scattered tree limbs up to 4 inches in diameter down throughout town.  Relayed via twitter.  Time estimated by radar.",00:00:00,6,6,2016,06-Jul-0016 01:47:00
05-Jul-2016 18:14:00,634376,MINNESOTA,Thunderstorm Wind,0.00K,0.00K,44.83,-93.46,44.83,-93.46,"A few trees were downed in Eden Prairie, just east and north of the airport.",00:00:00,5,5,2016,05-Jul-0016 18:14:00
01-Jul-2016 00:00:00,656186,ALABAMA,Drought,0.00K,0.00K,NaN,NaN,NaN,NaN,"Severe Drought (D2) conditions developed.",743:59:00,1,31,2016,31-Jul-0016 23:59:00
29-Jul-2016 13:05:00,656533,WYOMING,Hail,0.00K,0.00K,41.9067,-105.1427,41.9067,-105.1427,"Quarter size hail covered the ground 14 miles southwest of Wheatland.",00:05:00,29,29,2016,29-Jul-0016 13:10:00
29-Jul-2016 14:05:00,656537,WYOMING,Hail,0.00K,0.00K,41.4923,-104.8975,41.4923,-104.8975,"Half dollar size hail was reported on Interstate 25 24 miles north of Cheyenne.",00:05:00,29,29,2016,29-Jul-0016 14:10:00
15-Apr-2016 17:00:00,631332,COLORADO,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"Snowfall amounts of 6 to 10 inches were measured above the 8000 foot level.  Wind gusts of 20 to 40 mph produced areas of blowing and drifting snow.",42:00:00,15,17,2016,17-Apr-0016 11:00:00
22-Jan-2016 07:30:00,616999,KENTUCKY,Heavy Snow,,,NaN,NaN,NaN,NaN,"Snowfall totals ranged from 9 to 11 inches across the county.",31:30:00,22,23,2016,23-Jan-0016 15:00:00
14-Jul-2016 20:00:00,641499,LOUISIANA,Thunderstorm Wind,8.00K,0.00K,32.3295,-91.473,32.3295,-91.473,"A tree was down at Pilgreen Vail Road near Highway 577. Another tree fell on a power line on Highway 577.",00:00:00,14,14,2016,14-Jul-0016 20:00:00
15-Jul-2016 16:05:00,642032,LOUISIANA,Thunderstorm Wind,5.00K,0.00K,31.62,-91.83,31.62,-91.83,"A power line was blown down.",00:00:00,15,15,2016,15-Jul-0016 16:05:00
04-Jun-2016 21:06:00,642042,NORTH CAROLINA,Thunderstorm Wind,0.50K,0.00K,36.45,-79.38,36.45,-79.38,"A tree was reported knocked down by thunderstorm winds.",00:00:00,4,4,2016,04-Jun-0016 21:06:00
09-Jul-2016 15:10:00,640363,MISSISSIPPI,Thunderstorm Wind,10.00K,0.00K,32.6,-89.46,32.6,-89.46,"A tree was blown down on Main Street which brought down a power line. Trees were also blown down and a shed had some damage.",00:00:00,9,9,2016,09-Jul-0016 15:10:00
09-Jul-2016 15:15:00,640369,MISSISSIPPI,Thunderstorm Wind,2.00K,0.00K,32.22,-88.81,32.22,-88.81,"A tree was blown down on I-59 near the Clarke/Lauderdale county line.",00:00:00,9,9,2016,09-Jul-0016 15:15:00
09-Jul-2016 15:33:00,640364,MISSISSIPPI,Hail,1.00K,0.00K,32.5144,-89.0132,32.5144,-89.0132,"Hail occurred off of Highway 494.",00:00:00,9,9,2016,09-Jul-0016 15:33:00
12-May-2016 16:24:00,624146,ALABAMA,Thunderstorm Wind,0.20K,0.00K,34.92,-86.99,34.92,-86.99,"A few large tree limbs were snapped by thunderstorm winds at this location.",00:03:00,12,12,2016,12-May-0016 16:27:00
03-Jun-2016 14:34:00,629634,ALABAMA,Dust Devil,2.00K,,34.85,-86.77,34.85,-86.77,"A dust devil damaged a truck at a tree service company in Harvest, Alabama.",00:01:00,3,3,2016,03-Jun-0016 14:35:00
08-Jun-2016 13:37:00,644923,ATLANTIC NORTH,Marine Thunderstorm Wind,,,40.59,-73.56,40.59,-73.56,"A gust of 37 knots was measured at the Jones Beach mesonet location.",00:00:00,8,8,2016,08-Jun-0016 13:37:00
09-May-2016 16:46:00,633092,OKLAHOMA,Tornado,10.00K,0.00K,34.408,-96.341,34.419,-96.197,"A tornado develop approximately 12 miles west-northwest of Atoka, near Blue Ribbon Road and less than one mile south of the Coal County line. An outbuilding was destroyed along Blue Ribbon Road. Although the center of circulation remained on the Atoka County side of the county line until moving into Coal County one-third of a mile west of US-75, the north side of the tornado expanded into Coal County before reaching NS376 Road as the tornado continue to produce tree damage across both counties.",00:21:00,9,9,2016,09-May-0016 17:07:00
15-Jun-2016 17:25:00,645336,KANSAS,Hail,0.00K,0.00K,37.78,-97.54,37.78,-97.54,"Report came in via Twitter.",00:00:00,15,15,2016,15-Jun-0016 17:25:00
15-Jun-2016 17:58:00,645339,KANSAS,Hail,0.00K,0.00K,37.69,-97.46,37.69,-97.46,"Reported at 119th AND Central.",00:00:00,15,15,2016,15-Jun-0016 17:58:00
15-Jun-2016 18:08:00,645342,KANSAS,Hail,0.00K,0.00K,37.69,-97.46,37.69,-97.46,"Report was from 21st AND Maize Rd.",00:00:00,15,15,2016,15-Jun-0016 18:08:00
21-Jun-2016 16:21:00,645677,MARYLAND,Thunderstorm Wind,,,39.31,-77.3,39.31,-77.3,"A large tree limb was blocking Maryland 75 South near Price Rd.",00:00:00,21,21,2016,21-Jun-0016 16:21:00
28-Jun-2016 17:00:00,643039,NEVADA,Thunderstorm Wind,1.00K,0.00K,36.0089,-114.9946,36.0089,-114.9946,"Thunderstorm winds destroyed an outdoor gazebo.",00:05:00,28,28,2016,28-Jun-0016 17:05:00
17-Jun-2016 17:34:00,630305,WYOMING,Thunderstorm Wind,0.00K,0.00K,44.4,-108.2497,44.4,-108.2497,"A video was posted on social media showing several large tree limbs that were brought down from thunderstorm outflow about one mile east of Otto. The outflow was associated with a thunderstorm tracking north of Otto.",00:04:00,17,17,2016,17-Jun-0016 17:38:00
20-Jun-2016 20:05:00,637341,ILLINOIS,Thunderstorm Wind,25.00K,0.00K,40.15,-89.37,40.15,-89.37,"Numerous tree limbs were blown on to power lines.  Construction signage was displaced by the wind.",00:05:00,20,20,2016,20-Jun-0016 20:10:00
23-Jun-2016 17:13:00,632152,KENTUCKY,Thunderstorm Wind,0.00K,0.00K,37.99,-85.71,37.99,-85.71,"Power lines were reported down by the public.",00:00:00,23,23,2016,23-Jun-0016 17:13:00
17-Jun-2016 15:50:00,646677,SOUTH CAROLINA,Thunderstorm Wind,,,32.69,-80.27,32.69,-80.27,"Law enforcement reported Ethel Post Office Road closed near the intersection with Smoak Road due to a tree down on the road.",00:01:00,17,17,2016,17-Jun-0016 15:51:00
05-Jun-2016 16:42:00,645369,SOUTH CAROLINA,Thunderstorm Wind,,,32.66,-81.31,32.66,-81.31,"Law enforcement reported a tree down in the 4000 block of Augusta Stage Coach Road.",00:01:00,5,5,2016,05-Jun-0016 16:43:00
05-Jun-2016 17:15:00,645378,SOUTH CAROLINA,Thunderstorm Wind,,,32.88,-81.03,32.88,-81.03,"Law enforcement reported a tree down on Sandy Run Road at the intersection with Highway 63.",00:01:00,5,5,2016,05-Jun-0016 17:16:00
16-Jun-2016 16:11:00,642326,ATLANTIC SOUTH,Marine Thunderstorm Wind,,,25.66,-80.19,25.66,-80.19,"A thunderstorm produced a wind gust of 44 knots/51 mph at WeatherFlow mesonet site XKBS located in Biscayne Bay at an elevation of 20 feet.",00:00:00,16,16,2016,16-Jun-0016 16:11:00
22-Jun-2016 22:00:00,647425,INDIANA,Thunderstorm Wind,0.00K,0.00K,41.68,-85.98,41.68,-85.98,"County dispatch reported trees down in the city.",00:01:00,22,22,2016,22-Jun-0016 22:01:00
02-May-2016 01:24:00,635556,GULF OF MEXICO,Marine Thunderstorm Wind,0.00K,0.00K,29.37,-94.73,29.37,-94.73,"Wind gust was observed at the Galveston North Jetty.",00:00:00,2,2,2016,02-May-0016 01:24:00
26-Apr-2016 14:55:00,635047,TEXAS,Thunderstorm Wind,0.00K,0.00K,35.36,-101.06,35.36,-101.06,"A 58 mph wind gust was measured by the KVII Schoolnet site located 14 miles south-southwest of Pampa.",00:00:00,26,26,2016,26-Apr-0016 14:55:00
11-May-2016 16:24:00,647878,MISSOURI,Hail,0.00K,0.00K,39.1858,-91.9384,39.1647,-91.856,"Hail up to baseball size fell across the Mexico area causing damage to numerous vehicles.",00:14:00,11,11,2016,11-May-0016 16:38:00
26-May-2016 19:10:00,637476,TEXAS,Tornado,0.00K,0.00K,36.05,-100.06,36.0511,-100.0585,"A brief rope tornado was witnessed by a storm spotter approximately 5 miles south-southwest of Higgins. An EF-U rating was assigned as the tornado remained in open grassland.",00:03:00,26,26,2016,26-May-0016 19:13:00
05-Aug-2016 10:00:00,654236,MISSISSIPPI,Excessive Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"Heat Indices of 110 degrees or greater.",05:00:00,5,5,2016,05-Aug-0016 15:00:00
05-Aug-2016 10:00:00,654237,MISSISSIPPI,Excessive Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"Heat Indices of 110 degrees or greater.",05:00:00,5,5,2016,05-Aug-0016 15:00:00
05-Aug-2016 10:00:00,654242,MISSISSIPPI,Excessive Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"Heat Indices of 110 degrees or greater.",05:00:00,5,5,2016,05-Aug-0016 15:00:00
11-Jul-2016 14:35:00,651489,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The WYDOT sensor at Whitaker measured peak wind gusts of 58 mph.",00:05:00,11,11,2016,11-Jul-0016 14:40:00
23-Jun-2016 13:00:00,638707,WEST VIRGINIA,Flash Flood,200.00K,0.00K,38.415,-80.0436,38.1805,-80.3368,"Streams in the southern portion of the county flooded.||The flash flooding along the small streams transitioned into minor river flooding along the Greenbrier River. ||All total, a preliminary damage assessment had on the order of 2 dozen homes with damage.",05:00:00,23,23,2016,23-Jun-0016 18:00:00
23-Jun-2016 15:30:00,638813,WEST VIRGINIA,Flood,400.00K,0.00K,38.6834,-80.4786,38.6861,-80.6369,"The headwaters of the Elk River, above Sutton Dam, and the Birch River flooded.  Roads were damaged.",11:30:00,23,24,2016,24-Jun-0016 03:00:00
18-Jul-2016 06:16:00,645219,IOWA,Flash Flood,0.00K,0.00K,40.9806,-94.7425,40.9867,-94.7423,"Law Enforcement reported water flowing over the road on Loomis Ave north of Hwy 34.  Road closed due to high water.",00:00:00,18,18,2016,18-Jul-0016 06:16:00
23-Jun-2016 16:29:00,642757,VIRGINIA,Thunderstorm Wind,5.00K,0.00K,37.08,-78.75,37.08,-78.75,"Several trees in the Phenix area were blown down by thunderstorm winds.",00:00:00,23,23,2016,23-Jun-0016 16:29:00
22-Jul-2016 16:48:00,642065,MISSISSIPPI,Thunderstorm Wind,10.00K,0.00K,33.51,-88.4,33.51,-88.4,"A large limb was down on Old Aberdeen Road. Two trees were blown down in Columbus.",00:02:00,22,22,2016,22-Jul-0016 16:50:00
08-Jul-2016 18:40:00,649676,NORTH CAROLINA,Hail,,,35.41,-81.55,35.41,-81.55,"Media reported quarter size hail at Ballpark Rd and Old Stage Coach Rd.",00:00:00,8,8,2016,08-Jul-0016 18:40:00
27-Jun-2016 16:15:00,641123,SOUTH DAKOTA,Hail,,0.00K,43.3997,-103.3971,43.3997,-103.3971,"Ping-pong ball sized hail was reported at Maverick Junction.",00:05:00,27,27,2016,27-Jun-0016 16:20:00
14-Jun-2016 16:20:00,649013,GEORGIA,Thunderstorm Wind,10.00K,,34.6548,-83.7963,34.5841,-83.7626,"The White County 911 center reported several trees blown down across the central portion of the county including near the Mountain Lakes Resort around Highway 75A and Rose Road, at the White County Board of Education office on West Kytle Street and near the Tractor Supply store on South Main Street.",00:25:00,14,14,2016,14-Jun-0016 16:45:00
03-Jun-2016 03:35:00,645939,GULF OF MEXICO,Marine Thunderstorm Wind,0.00K,0.00K,27.833,-96.017,27.833,-96.017,"Brazos Platform AWOS measured a gust to 42 knots.",00:00:00,3,3,2016,03-Jun-0016 03:35:00
17-Jun-2016 19:40:00,641817,NEBRASKA,Flash Flood,0.00K,0.00K,40.8012,-99.9769,40.7663,-99.9758,"Paved roads were flooded about five miles south of Cozad near the intersection of Road 755 and Avenue 423. This stretch of road was closed.",04:00:00,17,17,2016,17-Jun-0016 23:40:00
30-Jun-2016 13:51:00,644978,NEVADA,Lightning,10.00K,0.00K,36.1218,-115.2251,36.1218,-115.2251,"Lightning set fire to a house.",00:00:00,30,30,2016,30-Jun-0016 13:51:00
30-Jun-2016 14:16:00,644982,NEVADA,Flash Flood,1.00K,0.00K,37.62,-114.6214,37.628,-114.5684,"Highway 93 was closed due to flooding.",01:14:00,30,30,2016,30-Jun-0016 15:30:00
12-Jun-2016 21:20:00,643283,TEXAS,Hail,0.00K,0.00K,31.5389,-97.1875,31.5389,-97.1875,"Quarter size hail fell at the Mclennan County Fairgrounds.",00:00:00,12,12,2016,12-Jun-0016 21:20:00
23-Jun-2016 19:32:00,632667,KENTUCKY,Thunderstorm Wind,0.00K,0.00K,37.13,-86.25,37.13,-86.25,"Edmonson County officials reported numerous trees and power lines down in the area.",00:00:00,23,23,2016,23-Jun-0016 19:32:00
17-Jun-2016 14:38:00,646681,SOUTH CAROLINA,Thunderstorm Wind,,,33.16,-79.96,33.16,-79.96,"Social media indicated a tree down near the intersection of Doctor Evans Road and Vandross Road.",00:01:00,17,17,2016,17-Jun-0016 14:39:00
17-Jun-2016 15:49:00,646685,SOUTH CAROLINA,Thunderstorm Wind,,,32.61,-80.17,32.61,-80.17,"The South Carolina State Highway Patrol reported a tree down in the 2800 Block of Roseville Road near the intersection with Bumblebee Road.",00:01:00,17,17,2016,17-Jun-0016 15:50:00
07-Jun-2016 17:00:00,645732,SOUTH CAROLINA,Rip Current,,,NaN,NaN,NaN,NaN,"Lifeguards from Folly Beach County Park assisted in the rescue of an individual caught in a rip current near the Folly Beach Pier.",00:01:00,7,7,2016,07-Jun-0016 17:01:00
17-Jun-2016 11:48:00,642336,ATLANTIC SOUTH,Marine Thunderstorm Wind,,,26.092,-80.109,26.092,-80.109,"A thunderstorm produced a wind gust of 46 knots/53 mph was recorded at C-Man site PVGF1. The site also gusted to 42 knots/48 mph at 1145 AM EST.",00:00:00,17,17,2016,17-Jun-0016 11:48:00
22-Jun-2016 22:17:00,647428,INDIANA,Thunderstorm Wind,0.00K,0.00K,41.58,-85.83,41.58,-85.83,"County dispatch reported trees were blown down in Goshen.",00:01:00,22,22,2016,22-Jun-0016 22:18:00
14-Jun-2016 21:30:00,647163,WISCONSIN,Flash Flood,5.00K,0.00K,43.0496,-89.8158,43.0229,-89.7901,"Highway F was flooded and closed between highway FF and Pleasant Valley Road due to the flash flooding of the east branch of Blue Mounds Creek.  There were also shoulder washouts on highway F between Moyer Road and Zwettler Road. There were also shoulder washouts on highway JG between Little Norway Road and North Road.   Approximately 5 to 7 inches of rain had fallen in about 5 hours.",02:15:00,14,14,2016,14-Jun-0016 23:45:00
21-May-2016 18:07:00,633399,MONTANA,Hail,0.00K,0.00K,48.02,-106.38,48.02,-106.38,"An NWS employee reported quarter sized hail near Signal Hill.",00:00:00,21,21,2016,21-May-0016 18:07:00
17-Mar-2016 06:15:00,625920,TEXAS,Hail,50.00M,0.00K,32.7203,-97.3554,32.7203,-97.3554,"Large hail at the Fort Worth Zoo killed 5 flamingos and 3 other birds. Some property was also damaged at the zoo.",00:00:00,17,17,2016,17-Mar-0016 06:15:00
26-Apr-2016 14:32:00,635056,TEXAS,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"A 59 mph wind gust was measured by the West Texas Mesonet site located 1 mile southwest of Panhandle. This wind gust occurred as rain showers passed bringing down stronger winds aloft to ground level.",00:00:00,26,26,2016,26-Apr-0016 14:32:00
20-Apr-2016 17:25:00,635005,TEXAS,Hail,0.00K,0.00K,35.18,-100.82,35.18,-100.82,"Penny to quarter size hail was reported 5 miles west-southwest of Alanreed. The hail covered Interstate 40.",00:00:00,20,20,2016,20-Apr-0016 17:25:00
07-Mar-2016 23:13:00,620489,TEXAS,Flood,8.00K,0.00K,32.9713,-98.0423,32.9474,-98.0458,"A social media report indicated a high water rescue on the 1300 block of Indian Camp Rd in the Whitt area.",02:02:00,7,8,2016,08-Mar-0016 01:15:00
11-May-2016 17:20:00,647877,MISSOURI,Thunderstorm Wind,0.00K,0.00K,37.8573,-90.5346,37.848,-90.504,"Thunderstorm winds blew down several large trees in Park Hills.",00:00:00,11,11,2016,11-May-0016 17:20:00
22-Mar-2016 17:00:00,643543,WYOMING,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Sand Lake SNOTEL site (elevation 10050 ft) estimated 17 inches of snow.",20:00:00,22,23,2016,23-Mar-0016 13:00:00
11-Sep-2016 07:45:00,660725,NEW HAMPSHIRE,Thunderstorm Wind,0.00K,0.00K,43.24,-72.21,43.24,-72.21,"A severe thunderstorm downed trees and wires in Lempster.",00:05:00,11,11,2016,11-Sep-0016 07:50:00
11-Sep-2016 07:50:00,660727,NEW HAMPSHIRE,Thunderstorm Wind,0.00K,0.00K,43.18,-72.1,43.18,-72.1,"A severe thunderstorm downed trees and wires in Washington.",00:05:00,11,11,2016,11-Sep-0016 07:55:00
11-Sep-2016 07:52:00,660728,NEW HAMPSHIRE,Thunderstorm Wind,0.00K,0.00K,43.08,-72.11,43.08,-72.11,"A severe thunderstorm downed trees and power lines in Stoddard.",00:05:00,11,11,2016,11-Sep-0016 07:57:00
09-Sep-2016 13:30:00,658423,IOWA,Flash Flood,12.00K,0.00K,43.2395,-91.5898,43.2266,-91.589,"Flood waters covered Pole Line Road northeast of Frankville.",01:30:00,9,9,2016,09-Sep-0016 15:00:00
15-Sep-2016 19:18:00,659180,KANSAS,Thunderstorm Wind,0.00K,0.00K,39.4321,-100.5713,39.4321,-100.5713,"Estimated wind gusts of 60-70 MPH occurred with the storm.",00:00:00,15,15,2016,15-Sep-0016 19:18:00
30-Sep-2016 13:00:00,661248,VIRGINIA,Flood,0.00K,0.00K,37.2633,-79.8443,37.2639,-79.8435,"About one foot of water was reported over Beagle Club Road (Route 635) near Hardy Road.",03:00:00,30,30,2016,30-Sep-0016 16:00:00
17-Sep-2016 04:55:00,660922,MISSOURI,Flood,0.00K,0.00K,37.39,-91.57,37.38,-91.5652,"A water rescue occurred along the Current River when occupants camping along the river were trapped by quickly rising water. The campers were rescued safely with no injuries reports.",06:05:00,17,17,2016,17-Sep-0016 11:00:00
18-Jul-2016 00:36:00,655141,LAKE MICHIGAN,Marine Thunderstorm Wind,0.00K,0.00K,41.73,-86.93,41.73,-86.93,"Gusts in excess of 34 knots from 0036 to 0048 CST.  Peak gust occurred at 0044 CST.",00:12:00,18,18,2016,18-Jul-0016 00:48:00
17-Sep-2016 15:52:00,655206,OKLAHOMA,Thunderstorm Wind,0.00K,0.00K,35.3051,-97.5117,35.3051,-97.5117,"No damage reported.",00:00:00,17,17,2016,17-Sep-0016 15:52:00
10-May-2016 18:37:00,637424,TEXAS,Thunderstorm Wind,2.00K,0.00K,31.65,-97.32,31.65,-97.32,"A retired NWS Employee estimated 65 mph winds in China Spring. Trees and carports were blown down in the city according to the Emergency Manager.",00:00:00,10,10,2016,10-May-0016 18:37:00
11-Sep-2016 08:30:00,660610,MASSACHUSETTS,Thunderstorm Wind,15.00K,0.00K,42.59,-71.73,42.59,-71.73,"Several trees were downed throughout Lunenburg.",00:00:00,11,11,2016,11-Sep-0016 08:30:00
11-Sep-2016 08:08:00,660616,MASSACHUSETTS,Thunderstorm Wind,5.00K,0.00K,42.37,-72.61,42.37,-72.61,"Wires were downed on Chestnut Street.",00:00:00,11,11,2016,11-Sep-0016 08:08:00
25-May-2016 23:38:00,635547,IOWA,Thunderstorm Wind,0.00K,0.00K,43.31,-94.97,43.31,-94.97,"Thunderstorm winds caused tree damage, including one tree uprooted.",00:00:00,25,25,2016,25-May-0016 23:38:00
20-Jul-2016 12:00:00,654769,WISCONSIN,Heat,,,NaN,NaN,NaN,NaN,"There were heat index readings of 95 to around 100 degrees. The Ashland AWOS reached 102 degrees, but suspect this was an isolated spot that reached over 100 degrees. The rest of the county is sparse of information, but based on surrounding readings from neighboring counties, the rest of the county was likely in the 95 to 100 degree range.",08:00:00,20,20,2016,20-Jul-0016 20:00:00
26-May-2016 14:10:00,626625,KENTUCKY,Flash Flood,0.00K,0.00K,37.17,-85.86,37.1756,-85.8591,"The Hart County emergency manager reported state highway 218 was flooded east of Horse Cave.",00:00:00,26,26,2016,26-May-0016 14:10:00
09-May-2016 17:33:00,632557,KANSAS,Thunderstorm Wind,40.00K,,37.69,-96.78,37.69,-96.78,"Tree damage was reported across the city. An eighteen inch diameter tree was snapped.",00:00:00,9,9,2016,09-May-0016 17:33:00
02-May-2016 20:35:00,638421,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.9,-76.44,38.9,-76.44,"TPLM2 reported gusts of 38 knots.",00:00:00,2,2,2016,02-May-0016 20:35:00
14-May-2016 14:03:00,638426,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.86,-77.03,38.86,-77.03,"KDCA reported gusts between 33-35 knots.",00:00:00,14,14,2016,14-May-0016 14:03:00
02-Sep-2016 18:40:00,660122,NORTH CAROLINA,Tropical Storm,10.00K,0.00K,NaN,NaN,NaN,NaN,"Multiple trees were reported down across the county.",00:00:00,2,2,2016,02-Sep-0016 18:40:00
02-Sep-2016 21:00:00,660125,NORTH CAROLINA,Tropical Storm,10.00K,0.00K,NaN,NaN,NaN,NaN,"Trees were reported down throughout the county.",00:00:00,2,2,2016,02-Sep-0016 21:00:00
24-Sep-2016 17:40:00,661113,KANSAS,Flash Flood,0.00K,0.00K,39.7077,-96.1592,39.7019,-96.0823,"Flooding is ongoing in several parts of Nemaha County, including Centralia. K-187 is closed between MM-3 and MM-4, a county road is closed near Seneca, and portions of Tennessee Creek and Nemaha River are out of their banks near Seneca.",01:30:00,24,24,2016,24-Sep-0016 19:10:00
24-Sep-2016 20:10:00,661116,KANSAS,Flash Flood,0.00K,0.00K,38.6541,-96.0947,38.647,-96.0935,"Road closed near K-99 and 340 Road.",01:30:00,24,24,2016,24-Sep-0016 21:40:00
24-Sep-2016 21:10:00,661119,KANSAS,Flash Flood,0.00K,0.00K,39.41,-95.63,39.3879,-95.6367,"The intersection of Highway 198 and V Road is closed due to water across the road.",00:30:00,24,24,2016,24-Sep-0016 21:40:00
19-Sep-2016 08:01:00,652289,NEW JERSEY,Heavy Rain,,,39.48,-75.01,39.48,-75.01,"Rainfall of 2.27 inches was measured.",00:00:00,19,19,2016,19-Sep-0016 08:01:00
19-Sep-2016 11:40:00,652293,NEW JERSEY,Heavy Rain,,,39.65,-74.18,39.65,-74.18,"Two and a third inches of rain was measured.",00:00:00,19,19,2016,19-Sep-0016 11:40:00
26-Sep-2016 12:00:00,661808,GULF OF MEXICO,Waterspout,0.00K,0.00K,24.89,-80.64,24.89,-80.64,"A waterspout was observed by the public and relayed via social media just offshore the oceanside of Islamorada.",00:00:00,26,26,2016,26-Sep-0016 12:00:00
26-Sep-2016 20:36:00,655877,GULF OF MEXICO,Marine Thunderstorm Wind,0.00K,0.00K,29.1365,-83.0295,29.1365,-83.0295,"The C-MAN station at Cedar Key, CDRF1, measured a marine wind gust to 38 knots.",00:00:00,26,26,2016,26-Sep-0016 20:36:00
28-Sep-2016 17:20:00,658526,ATLANTIC SOUTH,Marine Thunderstorm Wind,0.00K,0.00K,28.5853,-80.5893,28.5853,-80.5893,"USAF wind tower 1102 near Playalinda Beach on the Kennedy Space Center recorded a peak gust of 41 knots from the west-southwest as a strong thunderstorm crossed the region and exited into the Atlantic.",00:00:00,28,28,2016,28-Sep-0016 17:20:00
29-Sep-2016 14:15:00,658529,ATLANTIC SOUTH,Marine Thunderstorm Wind,0.00K,0.00K,28.77,-80.8,28.77,-80.8,"A wind gust of 44 knots was observed at USAF wind tower 0421 near Haulover Canal as a line of strong storms exited into the Atlantic.",00:00:00,29,29,2016,29-Sep-0016 14:15:00
01-Sep-2016 16:20:00,655096,WYOMING,Thunderstorm Wind,0.00K,0.00K,44.64,-105.76,44.64,-105.76,"Wind gusts were estimated at 60 mph.",00:00:00,1,1,2016,01-Sep-0016 16:20:00
13-Sep-2016 18:30:00,660085,MISSOURI,Flash Flood,0.00K,0.00K,39.77,-94.85,39.7933,-94.8731,"After 5 to 7 inches of rain fell across the area several area roads were closed. A car was submerged on S Belt Highway south of US Highway 36 in St. Joseph. While the damage was largely minimal the amount of damage was unknown.",01:00:00,13,13,2016,13-Sep-0016 19:30:00
21-Sep-2016 05:55:00,659365,IOWA,Heavy Rain,0.00K,0.00K,43.23,-93.62,43.23,-93.62,"Forest City AWOS recorded heavy rainfall of 2.19 inches over the last 24 hours.",24:00:00,21,22,2016,22-Sep-0016 05:55:00
27-May-2016 01:55:00,639992,KANSAS,Flood,0.00K,0.00K,38.13,-97.62,37.9291,-97.608,"Water was covering many county roads making them impassable.",30:22:00,27,28,2016,28-May-0016 08:17:00
11-Sep-2016 08:45:00,660739,NEW HAMPSHIRE,Thunderstorm Wind,0.00K,0.00K,43.45,-71.22,43.45,-71.22,"A severe thunderstorm downed large branches in Alton.",00:05:00,11,11,2016,11-Sep-0016 08:50:00
02-Sep-2016 16:39:00,660134,SOUTH CAROLINA,Tropical Storm,5.00K,0.00K,NaN,NaN,NaN,NaN,"Trees and powerlines were down at the intersection of Laurin Willis Rd and Hwy 83.",00:00:00,2,2,2016,02-Sep-0016 16:39:00
02-Sep-2016 15:01:00,660949,SOUTH CAROLINA,Flash Flood,5.00K,0.00K,34.0851,-81.1776,34.0853,-81.1768,"Spotter reported Kinley Creek in the Seven Oaks area exceeding its banks with water running over roadways.",01:30:00,2,2,2016,02-Sep-0016 16:31:00
28-Sep-2016 16:25:00,660171,NORTH CAROLINA,Hail,0.00K,0.00K,36.0501,-79.7982,36.0501,-79.7982,"Golf ball size hail was reported on Randleman Road.",00:00:00,28,28,2016,28-Sep-0016 16:25:00
22-Sep-2016 12:00:00,661638,CALIFORNIA,Dust Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"Strong winds produced blowing dust and sand with visibility of 1/2 t 3/4 of a mile, impacting travel on highway 78 near Ocotillo Wells.",05:00:00,22,22,2016,22-Sep-0016 17:00:00
29-May-2016 15:08:00,638404,KANSAS,Hail,,,39.03,-96.83,39.03,-96.83,"Delayed report, hail up to 2 inches reported at the Rock Springs 4-H Center.",00:01:00,29,29,2016,29-May-0016 15:09:00
07-Sep-2016 07:00:00,654475,ARIZONA,Flood,0.00K,0.00K,33.0305,-112.2446,33.091,-112.2542,"Considerable amounts of tropical moisture associated with former Tropical Storm Newton moved into the central deserts during the morning hours on September 7th. The moisture led to widespread light to moderate showers along with embedded thunderstorms and this resulted in small stream flooding to the southwest of the greater Phoenix metropolitan area. According to the Department of Highways, flooding forced the closure of Highway 238 east of Gila Bend and about 4 miles northeast of the town of Mobile. The closure, which affected the area between mileposts 24 and 44, started at 0930MST. No flash flooding was observed in the area.",04:00:00,7,7,2016,07-Sep-0016 11:00:00
18-Sep-2016 02:10:00,655217,TEXAS,Thunderstorm Wind,2.00K,0.00K,34.08,-98.56,34.08,-98.56,"Power line/poles downed.",00:00:00,18,18,2016,18-Sep-0016 02:10:00
02-May-2016 19:41:00,634678,MARYLAND,Flood,0.00K,0.00K,38.707,-76.5327,38.7084,-76.5322,"There was water running over the road at 5th Street and Chesapeake Ave and the road was closed.",03:34:00,2,2,2016,02-May-0016 23:15:00
24-May-2016 15:15:00,631318,FLORIDA,Hail,,,25.6932,-80.4096,25.6932,-80.4096,"A trained spotter called to report quarter size hail falling at the intersection of SW 80th street and SW 134 Avenue in Kendall.",00:00:00,24,24,2016,24-May-0016 15:15:00
